rating,review
5,"Conditions well on fine hair
I like how my hair is conditioned without being weighed down, others left my hair feeling like there is no conditioner in my hair and left it flyaway this did the job and lasts a long time"
3,"Not bad!!
I pop it on pop it off works great for me"
5,"Great to have at the desk!
This stuff is awesome! Love just having it around the office and using it throughout the day. It's very refreshing and really handy to have around especially during the summer. Double bonus is keeping it in the fridge, really cool!"
5,"Lashes
These lashes are gorgeous and full! What I love most about them are the fact that they are full but not too full where u cannot see your eyeshadow makeup . It is worth every cent . I love how they came in threes. I plan on reusing them and creating more looks In the future . I love them !"
1,"Not as advertised.
I received the product and it had a film inside and smelled like mandarin orange. It looks like a Febreeze One product that is painted black and was a previously used product. Very disappointed. For that much I expected at least a clean unused bottle."
4,"Strong iron smell when you open them
Ordered for my Halloween costume, they fit pretty good and I have chubby fingers lol"
1,"Sheds
Closure sheds horribly."
3,"No expectation.
I ordered this product after reading the reviews. It is not really  what I expected to make my eyelashes look fuller"
4,"Four Stars
From the first time I used Bresh I immediately fall in luv. I buy this all the time and will continue until it's discontinued. The only thing that Bresh need to work on is make this product flushable."
2,"Platinum Color is NOT Silver Based
If this had been a tiny bit platinum, I might have been able to dye this hairpiece which, though labeled Platinum, is straw blond. That said, the quality of the hair is excellent, though there is no mix of colors in this piece. If you have solid, light, yellow-blond hair, then order Platinum. It is difficult to make a match to an online color. To be honest, I can't tell if I was sent the wrong color of if this is actually is sold as Platinum. The best thing about the purchase was the immediate refund response."
4,"nice set
relaxing massage...the only con:  it squeaks!"
1,"One Star
Think this made me smell more and faster than just not using any deodorant."
4,"I love it
I love the color. I wanted something brighter than the standard navy blue eyeliner and this was perfect. I was surprised it did not contain a safety seal but that may be due to the original manufacturer"
3,"Bargain buy... One time use tho
Nice color, sheds an loses the wave/curl pattern easy to the loc. Once that happens it takes away from the style."
5,"Good sizes
I use these for travel mainly and the sizes are perfect. The largest held my footwear, the medium was for hair items, and the tiny one for makeup."
4,"Great product
The pre-shampoo treatment is nothing short of a miracle. My hair is dyed and trying to find something to keep it healthy looking has been a challenge until I used this product.  The shampoo and conditioner were just okay- but the pre shampoo treatment made my hair look healthy like it was before I started dyeing it. I will purchase the pre-shampoo treatment again. Probably won't purchase the shampoo or conditioner since I didn't feel it was super moisturizing. Smells good though."
5,"Amazing product
Loves the scent, loves the look and does wonderful for hair/"
4,"AMAZING PRODUCT but scent too strong and only found in small bottle
I have thick curly coily AA hair.<br /><br />It smells a tad too strong and perfumy, and does remind me of waterfalls and springs. It is thicker and creamier than other Suave naturals. It provides great slip, makes my hair soft and fluffy hours after drying, and my hair curls instantly, which lets me know my hair is moisturized.<br /><br />Waterfall Mist is a great conditioner but not the best Suave bargain. You can find it in stores for as low as $0.85-$1, but it's only available in 12 ounces, whereas Suave Coconut is $1.50 for 33 ounces. So in the long run, this particular scent is not the best purchase for your money. My favorite Suave is Everlasting Sunshine and Coconut, which work even more amazingly on my hair but come in larger sizing with more pleasant scents. For this reason I would not repurchase this particular scent again even though I had a great experience with it. If you don't mind paying the same price for less product and really like the scent, then this is a great buy for you."
4,"Like many ""mature adults""
Like many &#34;mature adults&#34;, it seems that I grow nose hair faster than any other hair.  Ugh!  I had a little miniature clipper years ago, and it sat in the damp bathroom and the battery rusted, so now it's &#34;toast&#34;.  Had always been fascinated by these little &#34;finger powered&#34; trimmers, but never seemed to come across one.  Searched Amazon, and there it is!  Looks exactly like I remembered from years ago, and inexpensive as well.<br /><br />The quality and packaging are fantastic!  Comes with a cleaning brush, a spring, and instructions.  Packaging is very nice.  Looks like it will last FOREVER.  And, NO BATTERIES.  Electric products that look a lot like this cost twice as much.<br /><br />It requires a little bit of practice to use because everything is &#34;backwards&#34; looking into a mirror and holding the tool.  Very sharp, and despite my clumsy hands, no nicks or scratches.  Seems to be &#34;idiot proof.&#34;  I give it only four stars because despite hacking away for some time, I was never able to clip ALL of my nose hair.  It doesn't show, but it's still pretty long in there and will reappear quicker than I'd like.  Cannot imagine using it on &#34;ear hair&#34;, because looking at my ears in the mirror seems too difficult.  (Guess the lady who cuts my hair will continue to clean up that hair and trim my eyebrows.  Ive never had the nerve to ask her to trim my nose!)<br /><br />This quality for this price is still a GREAT DEAL."
3,"Okay product
I bought them to use while traveling.  They are okay....just okay."
